GameID,FileName,Extension,Platform,Genre,Description,Compatibility,Size,DownloadLink,CoverArtLink
PSX-B554E41A,Ms. Pac-Man Maze Madness,BIN,Sony PlayStation 1,General,Ms. Pac-Man Maze Madness.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",399.63 MB,https://archive.org/download/Centuron-PSX/Ms. Pac-Man Maze Madness.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Ms.%20Pac-Man%20Maze%20Madness.png
PSX-59E8921F,Ms. Pac-Man Maze Madness,CUE,Sony PlayStation 1,General,Ms. Pac-Man Maze Madness.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",453 Bytes,https://archive.org/download/Centuron-PSX/Ms. Pac-Man Maze Madness.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Ms.%20Pac-Man%20Maze%20Madness.png
PSX-69E5141A,"Mummy, The",BIN,Sony PlayStation 1,General,"Mummy, The.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",437.36 MB,"https://archive.org/download/Centuron-PSX/Mummy, The.bin",https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Mummy%2C%20The.png
PSX-D289C6D9,"Mummy, The",CUE,Sony PlayStation 1,General,"Mummy, The.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",73 Bytes,"https://archive.org/download/Centuron-PSX/Mummy, The.cue",https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Mummy%2C%20The.png
PSX-884E9575,Muppet Monster Adventure,BIN,Sony PlayStation 1,Adventure,"Muppet Monster Adventure.bin is an engaging Adventure game released for the Sony PlayStation 1. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",538.48 MB,https://archive.org/download/Centuron-PSX/Muppet Monster Adventure.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Muppet%20Monster%20Adventure.png
PSX-DFA142F1,Muppet Monster Adventure,CUE,Sony PlayStation 1,Adventure,"Muppet Monster Adventure.cue is an engaging Adventure game released for the Sony PlayStation 1. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",148 Bytes,https://archive.org/download/Centuron-PSX/Muppet Monster Adventure.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Muppet%20Monster%20Adventure.png
PSX-DB1907A4,Muppet RaceMania,BIN,Sony PlayStation 1,General,Muppet RaceMania.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",478.41 MB,https://archive.org/download/Centuron-PSX/Muppet RaceMania.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Muppet%20RaceMania.png
PSX-EB1358EF,Muppet RaceMania,CUE,Sony PlayStation 1,General,Muppet RaceMania.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",79 Bytes,https://archive.org/download/Centuron-PSX/Muppet RaceMania.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Muppet%20RaceMania.png
PSX-3EDE1BB3,Music - Music Creation for the PlayStation,BIN,Sony PlayStation 1,Music,"Music - Music Creation for the PlayStation.bin is an engaging Music game released for the Sony PlayStation 1. This title offers a unique experience within the music genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",340.42 MB,https://archive.org/download/Centuron-PSX/Music - Music Creation for the PlayStation.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Music%20-%20Music%20Creation%20for%20the%20PlayStation.png
PSX-1DC66F3D,Music - Music Creation for the PlayStation,CUE,Sony PlayStation 1,Music,"Music - Music Creation for the PlayStation.cue is an engaging Music game released for the Sony PlayStation 1. This title offers a unique experience within the music genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",166 Bytes,https://archive.org/download/Centuron-PSX/Music - Music Creation for the PlayStation.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Music%20-%20Music%20Creation%20for%20the%20PlayStation.png
PSX-8244E751,Music 2000,BIN,Sony PlayStation 1,Music,"Music 2000.bin is an engaging Music game released for the Sony PlayStation 1. This title offers a unique experience within the music genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",712.32 MB,https://archive.org/download/Centuron-PSX/Music 2000.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Music%202000.png
PSX-562073AD,Music 2000,CUE,Sony PlayStation 1,Music,"Music 2000.cue is an engaging Music game released for the Sony PlayStation 1. This title offers a unique experience within the music genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",73 Bytes,https://archive.org/download/Centuron-PSX/Music 2000.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Music%202000.png
PSX-D888823E,My Disney Kitchen,BIN,Sony PlayStation 1,General,My Disney Kitchen is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",348.19 MB,https://archive.org/download/Centuron-PSX/My Disney Kitchen (USA).bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/My%20Disney%20Kitchen.png
PSX-99056EE1,My Disney Kitchen,CUE,Sony PlayStation 1,General,My Disney Kitchen is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",86 Bytes,https://archive.org/download/Centuron-PSX/My Disney Kitchen (USA).cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/My%20Disney%20Kitchen.png
PSX-0F82D9D3,Myst,BIN,Sony PlayStation 1,General,Myst.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",628.47 MB,https://archive.org/download/Centuron-PSX/Myst.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Myst.png
PSX-7A9F4B01,Myst,CUE,Sony PlayStation 1,General,Myst.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",67 Bytes,https://archive.org/download/Centuron-PSX/Myst.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Myst.png
PSX-95B350B4,N-Gen Racing,BIN,Sony PlayStation 1,Racing,"N-Gen Racing.bin is an engaging Racing game released for the Sony PlayStation 1. This title offers a unique experience within the racing genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",620.19 MB,https://archive.org/download/Centuron-PSX/N-Gen Racing.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/N-Gen%20Racing.png
PSX-13F18F71,N-Gen Racing,CUE,Sony PlayStation 1,Racing,"N-Gen Racing.cue is an engaging Racing game released for the Sony PlayStation 1. This title offers a unique experience within the racing genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",1.15 KB,https://archive.org/download/Centuron-PSX/N-Gen Racing.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/N-Gen%20Racing.png
PSX-08FBDFD4,N2O,BIN,Sony PlayStation 1,General,N2O.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",545.91 MB,https://archive.org/download/Centuron-PSX/N2O.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/N2O.png
PSX-88683C44,N2O,CUE,Sony PlayStation 1,General,N2O.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",676 Bytes,https://archive.org/download/Centuron-PSX/N2O.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/N2O.png
PSX-03C36BC8,NASCAR 2000,BIN,Sony PlayStation 1,General,NASCAR 2000.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",696.71 MB,https://archive.org/download/Centuron-PSX/NASCAR 2000.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/NASCAR%202000.png
PSX-1F71BC90,NASCAR 2000,CUE,Sony PlayStation 1,General,NASCAR 2000.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",623 Bytes,https://archive.org/download/Centuron-PSX/NASCAR 2000.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/NASCAR%202000.png
PSX-E91D2AA7,NASCAR 2001,BIN,Sony PlayStation 1,General,NASCAR 2001 is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",274.92 MB,https://archive.org/download/Centuron-PSX/NASCAR 2001 (USA).bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/NASCAR%202001.png
PSX-B556B75D,NASCAR 2001,CUE,Sony PlayStation 1,General,NASCAR 2001 is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",80 Bytes,https://archive.org/download/Centuron-PSX/NASCAR 2001 (USA).cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/NASCAR%202001.png
PSX-74FE976A,NASCAR 98,BIN,Sony PlayStation 1,General,NASCAR 98.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",399.25 MB,https://archive.org/download/Centuron-PSX/NASCAR 98.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/NASCAR%2098.png
