GameID,FileName,Extension,Platform,Genre,Rating,Votes,Description,Compatibility,Size,DownloadLink,CoverArtLink
DOS-AA143F47,Corncob 3D v3.42,ZIP,DOS,"Action, Simulation",7.5/10,259,"Corncob 3D v3.42 [SW] is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",511.67 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob 3D v3.42 [SW] (1997)(MVP Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%203D%20v3.42.png
DOS-B09584C0,Corncob Deluxe,ZIP,DOS,General,8.0/10,"4,798",Corncob Deluxe is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",414.25 KB,https://archive.org/download/total-dos-collection-c_202301/Corncob Deluxe (1993)(MVP Software) [IMA][1440k][!].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%20Deluxe.png
DOS-E0EDF34A,Corncob Deluxe,ZIP,DOS,"Action, Simulation",9.4/10,"3,101","Corncob Deluxe is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",412.29 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob Deluxe (Installer) (1993)(MVP Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%20Deluxe.png
DOS-7837B0F0,Corncob Other Worlds Campaign v3.42,ZIP,DOS,"Action, Simulation",7.2/10,"1,664","Corncob Other Worlds Campaign v3.42 is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",608.67 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob Other Worlds Campaign v3.42 (1992)(MVP Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%20Other%20Worlds%20Campaign%20v3.42.png
DOS-06B3D0A6,Corners,ZIP,DOS,Strategy,6.5/10,"1,563","Corners is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",240.30 KB,https://archive.org/download/total-dos-collection-c_202301/Corners (Уголки) (Ru) (1993)(GAMOS Ltd.) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corners.png
DOS-1438D1C9,Cornucopia,ZIP,DOS,"Adventure, Interactive Fiction",8.5/10,"4,344","Cornucopia is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",51.72 KB,"https://archive.org/download/total-dos-collection-c_202301/Cornucopia (1987)(Classic Quests) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cornucopia.png
DOS-BC31F91B,"Corona Magica, La",ZIP,DOS,Action,8.2/10,"3,640","Corona Magica, La is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",317.38 KB,"https://archive.org/download/total-dos-collection-c_202301/Corona Magica, La (Es) (1990)(OMK Software) [Action].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corona%20Magica%2C%20La.png
DOS-04D9ACAC,Corporate Raider- The Pirate of Wall St.,ZIP,DOS,"Simulation, Strategy",6.6/10,"1,645","Corporate Raider- The Pirate of Wall St. is an engaging Simulation, Strategy game released for the DOS. This title offers a unique experience within the simulation, strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",109.05 KB,"https://archive.org/download/total-dos-collection-c_202301/Corporate Raider- The Pirate of Wall St. (1988)(Cosmi Corporation) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corporate%20Raider-%20The%20Pirate%20of%20Wall%20St..png
DOS-58FD86AC,Corporate Scumbags,ZIP,DOS,Strategy,6.4/10,"2,428","Corporate Scumbags [SW] is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",102.58 KB,"https://archive.org/download/total-dos-collection-c_202301/Corporate Scumbags [SW] (1990)(Two Men And A Keyboard) [Strategy, Adult].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corporate%20Scumbags.png
DOS-7074AF46,Corporation,ZIP,DOS,"Action, Role-Playing (RPG)",8.8/10,"4,376","Corporation is an engaging Action, Role-Playing (RPG) game released for the DOS. This title offers a unique experience within the action, role-playing (rpg) genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",482.69 KB,"https://archive.org/download/total-dos-collection-c_202301/Corporation (1991)(Virgin Games, Inc.) [Action, Role-Playing (RPG)][!].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corporation.png
DOS-31CF65E7,Corporation,ZIP,DOS,General,6.3/10,"4,652",Corporation is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",498.50 KB,"https://archive.org/download/total-dos-collection-c_202301/Corporation (1991)(Virgin Games, Inc.) [IMA][720k][!].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corporation.png
DOS-8CD86884,Corporation,ZIP,DOS,"Action, RPG, Role-Playing",9.5/10,545,"Corporation [a1] is an engaging Action, RPG, Role-Playing game released for the DOS. This title offers a unique experience within the action, rpg, role-playing genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",302.50 KB,"https://archive.org/download/total-dos-collection-c_202301/Corporation [a1] (1991)(Virgin Games, Inc.) [Action, Role-Playing (RPG)].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corporation.png
DOS-0C671911,"Corporation, The",ZIP,DOS,"Strategy, Simulation",6.4/10,"1,288","Corporation, The is an engaging Strategy, Simulation game released for the DOS. This title offers a unique experience within the strategy, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",51.98 KB,"https://archive.org/download/total-dos-collection-c_202301/Corporation, The (1986)(Anonymous) [Strategy, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corporation%2C%20The.png
DOS-87A78096,"Corps Humain en 3-Dimensions, Le",ZIP,DOS,Educational,8.3/10,136,"Corps Humain en 3-Dimensions, Le is an engaging Educational game released for the DOS. This title offers a unique experience within the educational genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",7.08 MB,"https://archive.org/download/total-dos-collection-c_202301/Corps Humain en 3-Dimensions, Le (Fr) (1994)(Knowledge Adventure, Inc.) [Educational].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corps%20Humain%20en%203-Dimensions%2C%20Le.png
DOS-F424BBBB,"Corps Humain en 3-Dimensions, Le",ZIP,DOS,Adventure,6.1/10,"4,147","Corps Humain en 3-Dimensions, Le is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",495.43 MB,"https://archive.org/download/total-dos-collection-c_202301/Corps Humain en 3-Dimensions, Le (Fr) (1994)(Knowledge Adventure, Inc.) [ISO].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corps%20Humain%20en%203-Dimensions%2C%20Le.png
DOS-801B7AE2,"Corps Humain en 3-Dimensions, Le",ZIP,DOS,Educational,6.1/10,"1,558","Corps Humain en 3-Dimensions, Le is an engaging Educational game released for the DOS. This title offers a unique experience within the educational genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",495.46 MB,"https://archive.org/download/total-dos-collection-c_202301/Corps Humain en 3-Dimensions, Le (Installer) (Fr) (1994)(Knowledge Adventure, Inc.) [Educational].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corps%20Humain%20en%203-Dimensions%2C%20Le.png
DOS-2F6FD54E,Corridor 7- Alien Invasion,ZIP,DOS,Action,7.5/10,"3,986","Corridor 7- Alien Invasion is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",2.39 MB,https://archive.org/download/total-dos-collection-c_202301/Corridor 7- Alien Invasion (1994)(Capstone Software) [Action][!].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corridor%207-%20Alien%20Invasion.png
DOS-382FDD35,Corridor 7- Alien Invasion,ZIP,DOS,General,8.1/10,567,Corridor 7- Alien Invasion is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",11.90 KB,https://archive.org/download/total-dos-collection-c_202301/Corridor 7- Alien Invasion (1994)(Capstone Software) [Trainer #2].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corridor%207-%20Alien%20Invasion.png
DOS-10E82969,Corridor 7- Alien Invasion,ZIP,DOS,General,6.1/10,"3,104",Corridor 7- Alien Invasion is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",9.48 KB,https://archive.org/download/total-dos-collection-c_202301/Corridor 7- Alien Invasion (1994)(Capstone Software) [Trainer].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corridor%207-%20Alien%20Invasion.png
DOS-EB420A38,Corridor 7- Alien Invasion,ZIP,DOS,General,6.2/10,"4,411",Corridor 7- Alien Invasion is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",19.02 MB,https://archive.org/download/total-dos-collection-c_202301/Corridor 7- Alien Invasion (1995)(Capstone Software) [bin-cue].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corridor%207-%20Alien%20Invasion.png
DOS-44D8B7BB,Corridor 7- Alien Invasion,ZIP,DOS,Action,8.0/10,"1,564","Corridor 7- Alien Invasion is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",2.65 MB,https://archive.org/download/total-dos-collection-c_202301/Corridor 7- Alien Invasion (Installer) (1994)(Capstone Software) [Action][!].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corridor%207-%20Alien%20Invasion.png
